用户名,用户组,用户ID,完成时间
hoopool,无双隐士,221890,2014-01-14 19:37:43
ccg196531,无双隐士,209818,2014-01-12 18:18:10
laury,世外高人,186932,2014-01-12 01:49:34
yinchunchao,无双隐士,165126,2014-01-11 18:55:22
shuxiayehu,世外高人,164432,2014-01-11 15:16:41
wmk123,世外高人,148847,2014-01-10 23:34:30
paul3zhang,武林高手,189365,2014-01-10 20:02:07
pfei988314,风尘奇侠,185797,2014-01-10 18:54:43
z835591986,江湖小虾,224247,2014-01-10 15:12:49
bingqian,后起之秀,224615,2014-01-10 12:37:35
CCR,无双隐士,222534,2014-01-10 11:42:50
chui789,无双隐士,223950,2014-01-10 11:36:11
zhihang5354,江湖侠隐,171962,2014-01-10 11:34:46
cris,世外高人,186175,2014-01-10 11:30:06
zhanghuaqiang,武林高手,223928,2014-01-10 10:29:53
jiahaozhe,江湖侠隐,191678,2014-01-10 08:58:17
LyuSaber,世外高人,224776,2014-01-10 06:25:28
